"","Station","Pollutant","Year","Month","Median"
"1469","Hamilton_Downtown","PM25",2019,"May",9.70833333333333
"1470","Hamilton_Downtown","PM25",2019,"June",10.8605072463768
"1471","Hamilton_Downtown","PM25",2019,"July",10.8333333333333
"1472","Hamilton_Downtown","PM25",2019,"August",6.83242753623188
"1473","Hamilton_Downtown","PM25",2019,"September",6.43478260869565
"1474","Hamilton_Downtown","PM25",2019,"October",6.33333333333333
"1475","Hamilton_Downtown","PM25",2019,"November",7.375
"1476","Hamilton_Downtown","PM25",2019,"December",7.125
"1477","Hamilton_Downtown","PM25",2020,"January",7.29166666666667
"1478","Hamilton_Downtown","PM25",2020,"February",6.83901515151515
"1479","Hamilton_Downtown","PM25",2020,"March",8.02083333333333
"1480","Hamilton_Downtown","PM25",2020,"April",6.9375
"1481","Hamilton_Downtown","PM25",2020,"May",8.5
"1482","Hamilton_Downtown","PM25",2020,"June",9.5
"1483","Hamilton_Downtown","PM25",2020,"July",8.54166666666667
"1484","Hamilton_Downtown","PM25",2020,"August",7.625
"1485","Hamilton_Downtown","PM25",2020,"September",6.375
"1486","Hamilton_Downtown","PM25",2020,"October",4.44078947368421
"1487","Hamilton_Downtown","PM25",2020,"November",8.375
"1488","Hamilton_Downtown","PM25",2020,"December",7.45833333333333
"1489","Hamilton_Downtown","SO2",2017,"January",0.833333333333333
"1490","Hamilton_Downtown","SO2",2017,"February",1.08333333333333
"1491","Hamilton_Downtown","SO2",2017,"March",1.16666666666667
"1492","Hamilton_Downtown","SO2",2017,"April",3.84659090909091
"1493","Hamilton_Downtown","SO2",2017,"May",4.33333333333333
"1494","Hamilton_Downtown","SO2",2017,"June",0.926136363636364
"1495","Hamilton_Downtown","SO2",2017,"July",3
"1496","Hamilton_Downtown","SO2",2017,"August",0.833333333333333
"1497","Hamilton_Downtown","SO2",2017,"September",4.75
"1498","Hamilton_Downtown","SO2",2017,"October",0.958333333333333
"1499","Hamilton_Downtown","SO2",2017,"November",0.75
"1500","Hamilton_Downtown","SO2",2017,"December",0.583333333333333
"1501","Hamilton_Downtown","SO2",2018,"January",0.929166666666667
"1502","Hamilton_Downtown","SO2",2018,"February",0.685416666666667
"1503","Hamilton_Downtown","SO2",2018,"March",2.15625
"1504","Hamilton_Downtown","SO2",2018,"April",1.98333333333333
"1505","Hamilton_Downtown","SO2",2018,"May",5.825
"1506","Hamilton_Downtown","SO2",2018,"June",7.34166666666667
"1507","Hamilton_Downtown","SO2",2018,"July",2.70208333333333
"1508","Hamilton_Downtown","SO2",2018,"August",1
"1509","Hamilton_Downtown","SO2",2018,"September",2.11458333333333
"1510","Hamilton_Downtown","SO2",2018,"October",0.895454545454546
"1511","Hamilton_Downtown","SO2",2018,"November",0.9375
"1512","Hamilton_Downtown","SO2",2018,"December",0.7875
"1513","Hamilton_Downtown","SO2",2019,"January",1.05416666666667
"1514","Hamilton_Downtown","SO2",2019,"February",0.870833333333333
"1515","Hamilton_Downtown","SO2",2019,"March",0.995833333333333
"1516","Hamilton_Downtown","SO2",2019,"April",4.51875
"1517","Hamilton_Downtown","SO2",2019,"May",6.45
"1518","Hamilton_Downtown","SO2",2019,"June",3.19166666666667
"1519","Hamilton_Downtown","SO2",2019,"July",3.00416666666667
"1520","Hamilton_Downtown","SO2",2019,"August",1.17083333333333
"1521","Hamilton_Downtown","SO2",2019,"September",3.61666666666667
"1522","Hamilton_Downtown","SO2",2019,"October",1.725
"1523","Hamilton_Downtown","SO2",2019,"November",0.620833333333333
"1524","Hamilton_Downtown","SO2",2019,"December",0.927083333333333
"1525","Hamilton_Downtown","SO2",2020,"January",1.07916666666667
"1526","Hamilton_Downtown","SO2",2020,"February",0.808333333333333
"1527","Hamilton_Downtown","SO2",2020,"March",1.34981060606061
"1528","Hamilton_Downtown","SO2",2020,"April",1.25833333333333
"1529","Hamilton_Downtown","SO2",2020,"May",4.125
"1530","Hamilton_Downtown","SO2",2020,"June",0.666666666666667
"1531","Hamilton_Downtown","SO2",2020,"July",2.0625
"1532","Hamilton_Downtown","SO2",2020,"August",0.691666666666667
"1533","Hamilton_Downtown","SO2",2020,"September",0.920833333333333
"1534","Hamilton_Downtown","SO2",2020,"October",0.825
"1535","Hamilton_Downtown","SO2",2020,"November",0.833333333333333
"1536","Hamilton_Downtown","SO2",2020,"December",0.570833333333333
"1537","Hamilton_Mountain","NO2",2017,"January",7.20833333333333
"1538","Hamilton_Mountain","NO2",2017,"February",6.47916666666667
"1539","Hamilton_Mountain","NO2",2017,"March",6.08333333333333
"1540","Hamilton_Mountain","NO2",2017,"April",8.60416666666667
"1541","Hamilton_Mountain","NO2",2017,"May",6.66666666666667
"1542","Hamilton_Mountain","NO2",2017,"June",5.89583333333333
"1543","Hamilton_Mountain","NO2",2017,"July",6.5
"1544","Hamilton_Mountain","NO2",2017,"August",6.04166666666667
"1545","Hamilton_Mountain","NO2",2017,"September",10.2916666666667
"1546","Hamilton_Mountain","NO2",2017,"October",4.95833333333333
"1547","Hamilton_Mountain","NO2",2017,"November",7.375
"1548","Hamilton_Mountain","NO2",2017,"December",8.95833333333333
"1549","Hamilton_Mountain","NO2",2018,"January",9.30416666666667
"1550","Hamilton_Mountain","NO2",2018,"February",8.02708333333333
"1551","Hamilton_Mountain","NO2",2018,"March",7.99375
"1552","Hamilton_Mountain","NO2",2018,"April",8.50416666666667
"1553","Hamilton_Mountain","NO2",2018,"May",7.85416666666667
"1554","Hamilton_Mountain","NO2",2018,"June",5.95
"1555","Hamilton_Mountain","NO2",2018,"July",4.81875
"1556","Hamilton_Mountain","NO2",2018,"August",4.475
"1557","Hamilton_Mountain","NO2",2018,"September",4.62083333333333
"1558","Hamilton_Mountain","NO2",2018,"October",5.56666666666667
"1559","Hamilton_Mountain","NO2",2018,"November",10.4020833333333
"1560","Hamilton_Mountain","NO2",2018,"December",8.95833333333333
"1561","Hamilton_Mountain","NO2",2019,"January",7.62916666666667
"1562","Hamilton_Mountain","NO2",2019,"February",9.625
"1563","Hamilton_Mountain","NO2",2019,"March",7.975
"1564","Hamilton_Mountain","NO2",2019,"April",9.04375
"1565","Hamilton_Mountain","NO2",2019,"May",9.05416666666667
"1566","Hamilton_Mountain","NO2",2019,"June",7.39583333333333
"1567","Hamilton_Mountain","NO2",2019,"July",4.9875
"1568","Hamilton_Mountain","NO2",2019,"August",4.49583333333333
"1569","Hamilton_Mountain","NO2",2019,"September",6.85
"1570","Hamilton_Mountain","NO2",2019,"October",9.0625
"1571","Hamilton_Mountain","NO2",2019,"November",9.31666666666667
"1572","Hamilton_Mountain","NO2",2019,"December",11.45625
"1573","Hamilton_Mountain","NO2",2020,"January",6.68333333333333
"1574","Hamilton_Mountain","NO2",2020,"February",8.59166666666667
"1575","Hamilton_Mountain","NO2",2020,"March",8.84791666666667
"1576","Hamilton_Mountain","NO2",2020,"April",6.34583333333333
"1577","Hamilton_Mountain","NO2",2020,"May",7.47083333333333
"1578","Hamilton_Mountain","NO2",2020,"June",4.32717391304348
"1579","Hamilton_Mountain","NO2",2020,"July",4.4625
"1580","Hamilton_Mountain","NO2",2020,"August",5.36666666666667
"1581","Hamilton_Mountain","NO2",2020,"September",4.26875
"1582","Hamilton_Mountain","NO2",2020,"October",6.48125
"1583","Hamilton_Mountain","NO2",2020,"November",5.12916666666667
"1584","Hamilton_Mountain","NO2",2020,"December",6.025
"1585","Hamilton_Mountain","O3",2017,"January",22.5890151515152
"1586","Hamilton_Mountain","O3",2017,"February",30.9583333333333
"1587","Hamilton_Mountain","O3",2017,"March",33.875
"1588","Hamilton_Mountain","O3",2017,"April",31.1041666666667
"1589","Hamilton_Mountain","O3",2017,"May",31.7916666666667
"1590","Hamilton_Mountain","O3",2017,"June",30.7083333333333
"1591","Hamilton_Mountain","O3",2017,"July",30.8333333333333
"1592","Hamilton_Mountain","O3",2017,"August",30.8333333333333
"1593","Hamilton_Mountain","O3",2017,"September",25.125
"1594","Hamilton_Mountain","O3",2017,"October",25.3541666666667
"1595","Hamilton_Mountain","O3",2017,"November",23.4375
"1596","Hamilton_Mountain","O3",2017,"December",24.75
"1597","Hamilton_Mountain","O3",2018,"January",26.9166666666667
"1598","Hamilton_Mountain","O3",2018,"February",30.6875
"1599","Hamilton_Mountain","O3",2018,"March",33.0416666666667
"1600","Hamilton_Mountain","O3",2018,"April",34.75
"1601","Hamilton_Mountain","O3",2018,"May",38.9583333333333
"1602","Hamilton_Mountain","O3",2018,"June",34.1666666666667
"1603","Hamilton_Mountain","O3",2018,"July",36.1041666666667
"1604","Hamilton_Mountain","O3",2018,"August",33.9583333333333
"1605","Hamilton_Mountain","O3",2018,"September",23.0208333333333
"1606","Hamilton_Mountain","O3",2018,"October",22.7083333333333
"1607","Hamilton_Mountain","O3",2018,"November",18.6666666666667
"1608","Hamilton_Mountain","O3",2018,"December",16.5909090909091
"1609","Hamilton_Mountain","O3",2019,"January",22.9583333333333
"1610","Hamilton_Mountain","O3",2019,"February",30.4166666666667
"1611","Hamilton_Mountain","O3",2019,"March",36.125
"1612","Hamilton_Mountain","O3",2019,"April",32.3125
"1613","Hamilton_Mountain","O3",2019,"May",29.6666666666667
"1614","Hamilton_Mountain","O3",2019,"June",32.8541666666667
"1615","Hamilton_Mountain","O3",2019,"July",32.5
"1616","Hamilton_Mountain","O3",2019,"August",27.9791666666667
"1617","Hamilton_Mountain","O3",2019,"September",23.75
"1618","Hamilton_Mountain","O3",2019,"October",18.375
"1619","Hamilton_Mountain","O3",2019,"November",19.5
"1620","Hamilton_Mountain","O3",2019,"December",20.7708333333333
"1621","Hamilton_Mountain","O3",2020,"January",24.6666666666667
"1622","Hamilton_Mountain","O3",2020,"February",30.4583333333333
"1623","Hamilton_Mountain","O3",2020,"March",29.7916666666667
"1624","Hamilton_Mountain","O3",2020,"April",36.375
"1625","Hamilton_Mountain","O3",2020,"May",31.375
"1626","Hamilton_Mountain","O3",2020,"June",37.4583333333333
"1627","Hamilton_Mountain","O3",2020,"July",31.875
"1628","Hamilton_Mountain","O3",2020,"August",25.9565217391304
"1629","Hamilton_Mountain","O3",2020,"September",26.3994565217391
"1630","Hamilton_Mountain","O3",2020,"October",21.0208333333333
"1631","Hamilton_Mountain","O3",2020,"November",27
"1632","Hamilton_Mountain","O3",2020,"December",23.7083333333333
"1633","Hamilton_Mountain","PM25",2017,"January",6.5
"1634","Hamilton_Mountain","PM25",2017,"February",6.4375
"1635","Hamilton_Mountain","PM25",2017,"March",4.58333333333333
"1636","Hamilton_Mountain","PM25",2017,"April",6.58333333333333
"1637","Hamilton_Mountain","PM25",2017,"May",5.66666666666667
"1638","Hamilton_Mountain","PM25",2017,"June",5.04166666666667
"1639","Hamilton_Mountain","PM25",2017,"July",7.66666666666667
"1640","Hamilton_Mountain","PM25",2017,"August",8.29166666666667
"1641","Hamilton_Mountain","PM25",2017,"September",8.29166666666667
"1642","Hamilton_Mountain","PM25",2017,"October",5.5
"1643","Hamilton_Mountain","PM25",2017,"November",6.95833333333333
"1644","Hamilton_Mountain","PM25",2017,"December",5.91666666666667
"1645","Hamilton_Mountain","PM25",2018,"January",6.54166666666667
"1646","Hamilton_Mountain","PM25",2018,"February",8.5625
"1647","Hamilton_Mountain","PM25",2018,"March",5.45833333333333
"1648","Hamilton_Mountain","PM25",2018,"April",6.125
"1649","Hamilton_Mountain","PM25",2018,"May",10.2083333333333
"1650","Hamilton_Mountain","PM25",2018,"June",6.33333333333333
"1651","Hamilton_Mountain","PM25",2018,"July",7.02083333333333
"1652","Hamilton_Mountain","PM25",2018,"August",8.45833333333333
"1653","Hamilton_Mountain","PM25",2018,"September",4.47916666666667
"1654","Hamilton_Mountain","PM25",2018,"October",4.20833333333333
"1655","Hamilton_Mountain","PM25",2018,"November",6.02083333333333
"1656","Hamilton_Mountain","PM25",2018,"December",8.10855263157895
"1657","Hamilton_Mountain","PM25",2019,"January",7.70833333333333
"1658","Hamilton_Mountain","PM25",2019,"February",7.83333333333333
"1659","Hamilton_Mountain","PM25",2019,"March",8.375
"1660","Hamilton_Mountain","PM25",2019,"April",7.45561594202899
"1661","Hamilton_Mountain","PM25",2019,"May",8.58333333333333
"1662","Hamilton_Mountain","PM25",2019,"June",9.10688405797102
"1663","Hamilton_Mountain","PM25",2019,"July",7.90909090909091
"1664","Hamilton_Mountain","PM25",2019,"August",5.22916666666667
"1665","Hamilton_Mountain","PM25",2019,"September",5.04166666666667
"1666","Hamilton_Mountain","PM25",2019,"October",4.83333333333333
"1667","Hamilton_Mountain","PM25",2019,"November",6.45833333333333
"1668","Hamilton_Mountain","PM25",2019,"December",6.875
"1669","Hamilton_Mountain","PM25",2020,"January",6.375
"1670","Hamilton_Mountain","PM25",2020,"February",5.83333333333333
"1671","Hamilton_Mountain","PM25",2020,"March",8.14583333333333
"1672","Hamilton_Mountain","PM25",2020,"April",5.35416666666667
"1673","Hamilton_Mountain","PM25",2020,"May",6.25
"1674","Hamilton_Mountain","PM25",2020,"June",7.8125
"1675","Hamilton_Mountain","PM25",2020,"July",7.29166666666667
"1676","Hamilton_Mountain","PM25",2020,"August",6.875
"1677","Hamilton_Mountain","PM25",2020,"September",5.125
"1678","Hamilton_Mountain","PM25",2020,"October",4.125
"1679","Hamilton_Mountain","PM25",2020,"November",7.25
"1680","Hamilton_Mountain","PM25",2020,"December",6.70833333333333
"1681","Hamilton_Mountain","SO2",2017,"January",0.479166666666667
"1682","Hamilton_Mountain","SO2",2017,"February",0.875
"1683","Hamilton_Mountain","SO2",2017,"March",0.75
"1684","Hamilton_Mountain","SO2",2017,"April",2.58901515151515
"1685","Hamilton_Mountain","SO2",2017,"May",2.125
"1686","Hamilton_Mountain","SO2",2017,"June",0.270833333333333
"1687","Hamilton_Mountain","SO2",2017,"July",0.958333333333333
"1688","Hamilton_Mountain","SO2",2017,"August",1
"1689","Hamilton_Mountain","SO2",2017,"September",1.57142857142857
"1690","Hamilton_Mountain","SO2",2017,"October",0.458333333333333
"1691","Hamilton_Mountain","SO2",2017,"November",0.4375
"1692","Hamilton_Mountain","SO2",2017,"December",0.5
"1693","Hamilton_Mountain","SO2",2018,"January",0.7
"1694","Hamilton_Mountain","SO2",2018,"February",0.641666666666667
"1695","Hamilton_Mountain","SO2",2018,"March",1.84166666666667
"1696","Hamilton_Mountain","SO2",2018,"April",1.16666666666667
"1697","Hamilton_Mountain","SO2",2018,"May",2.79166666666667
"1698","Hamilton_Mountain","SO2",2018,"June",2.98181818181818
"1699","Hamilton_Mountain","SO2",2018,"July",1.49791666666667
"1700","Hamilton_Mountain","SO2",2018,"August",0.741666666666667
"1701","Hamilton_Mountain","SO2",2018,"September",0.8375
"1702","Hamilton_Mountain","SO2",2018,"October",0.514285714285714
"1703","Hamilton_Mountain","SO2",2018,"November",0.6375
"1704","Hamilton_Mountain","SO2",2018,"December",0.28
"1705","Hamilton_Mountain","SO2",2019,"January",1.08333333333333
"1706","Hamilton_Mountain","SO2",2019,"February",1.31458333333333
"1707","Hamilton_Mountain","SO2",2019,"March",0.7625
"1708","Hamilton_Mountain","SO2",2019,"April",4.38958333333333
"1709","Hamilton_Mountain","SO2",2019,"May",5.63333333333333
"1710","Hamilton_Mountain","SO2",2019,"June",2.36666666666667
"1711","Hamilton_Mountain","SO2",2019,"July",1.67291666666667
"1712","Hamilton_Mountain","SO2",2019,"August",1.25208333333333
"1713","Hamilton_Mountain","SO2",2019,"September",1.5125
"1714","Hamilton_Mountain","SO2",2019,"October",1.4625
"1715","Hamilton_Mountain","SO2",2019,"November",0.525
"1716","Hamilton_Mountain","SO2",2019,"December",0.458333333333333
"1717","Hamilton_Mountain","SO2",2020,"January",0.7375
"1718","Hamilton_Mountain","SO2",2020,"February",0.654166666666667
"1719","Hamilton_Mountain","SO2",2020,"March",1.78333333333333
"1720","Hamilton_Mountain","SO2",2020,"April",1.82708333333333
"1721","Hamilton_Mountain","SO2",2020,"May",2.56666666666667
"1722","Hamilton_Mountain","SO2",2020,"June",0.334782608695652
"1723","Hamilton_Mountain","SO2",2020,"July",1.35416666666667
"1724","Hamilton_Mountain","SO2",2020,"August",0.783333333333333
"1725","Hamilton_Mountain","SO2",2020,"September",0.472916666666667
"1726","Hamilton_Mountain","SO2",2020,"October",0.43695652173913
"1727","Hamilton_Mountain","SO2",2020,"November",0.426086956521739
"1728","Hamilton_Mountain","SO2",2020,"December",0
"1729","Hamilton_West","NO2",2017,"January",9.79166666666667
"1730","Hamilton_West","NO2",2017,"February",10.2291666666667
"1731","Hamilton_West","NO2",2017,"March",8.375
"1732","Hamilton_West","NO2",2017,"April",8.33333333333333
"1733","Hamilton_West","NO2",2017,"May",10.6666666666667
"1734","Hamilton_West","NO2",2017,"June",7.91666666666667
"1735","Hamilton_West","NO2",2017,"July",8.9
"1736","Hamilton_West","NO2",2017,"August",8.43478260869565
"1737","Hamilton_West","NO2",2017,"September",13.25
"1738","Hamilton_West","NO2",2017,"October",9.22916666666667
"1739","Hamilton_West","NO2",2017,"November",13
"1740","Hamilton_West","NO2",2017,"December",12.5833333333333
"1741","Hamilton_West","NO2",2018,"January",12.5916666666667
"1742","Hamilton_West","NO2",2018,"February",11.2125
"1743","Hamilton_West","NO2",2018,"March",12.70625
"1744","Hamilton_West","NO2",2018,"April",11.3125
"1745","Hamilton_West","NO2",2018,"May",12.4
"1746","Hamilton_West","NO2",2018,"June",9.175
"1747","Hamilton_West","NO2",2018,"July",10.0375
"1748","Hamilton_West","NO2",2018,"August",6.0125
"1749","Hamilton_West","NO2",2018,"September",8.13333333333333
"1750","Hamilton_West","NO2",2018,"October",9.50833333333333
"1751","Hamilton_West","NO2",2018,"November",12.1645833333333
"1752","Hamilton_West","NO2",2018,"December",12.3
"1753","Hamilton_West","NO2",2019,"January",11.8291666666667
"1754","Hamilton_West","NO2",2019,"February",12.975
"1755","Hamilton_West","NO2",2019,"March",13.8541666666667
"1756","Hamilton_West","NO2",2019,"April",12.1083333333333
"1757","Hamilton_West","NO2",2019,"May",11.7375
"1758","Hamilton_West","NO2",2019,"June",13.2645833333333
"1759","Hamilton_West","NO2",2019,"July",7.46666666666667
"1760","Hamilton_West","NO2",2019,"August",7.6
"1761","Hamilton_West","NO2",2019,"September",9.325
"1762","Hamilton_West","NO2",2019,"October",10.3333333333333
"1763","Hamilton_West","NO2",2019,"November",11.2875
"1764","Hamilton_West","NO2",2019,"December",11.9791666666667
"1765","Hamilton_West","NO2",2020,"January",12.2166666666667
"1766","Hamilton_West","NO2",2020,"February",10.2115942028986
"1767","Hamilton_West","NO2",2020,"March",12.575
"1768","Hamilton_West","NO2",2020,"April",8.41286231884058
"1769","Hamilton_West","NO2",2020,"May",9.2375
